# index  number of sampling vertical levels i j
1186 18 3950 1691
# k value
1 2.24001
2 2.24001
3 2.24001
4 2.24001
5 2.24001
6 2.24001
9 2.24002
20 2.24001
30 2.24001
40 2.24001
50 2.24001
55 2.24001
60 2.24001
61 2.24001
62 2.24001
63 2.24001
64 2.24001
65 2.24001
# now the complete profile with fillled values
1 2.24001
2 2.24001
3 2.24001
4 2.24001
5 2.24001
6 2.24001
7 2.24001
8 2.24001
9 2.24002
10 2.24002
11 2.24002
12 2.24001
13 2.24001
14 2.24001
15 2.24001
16 2.24001
17 2.24001
18 2.24001
19 2.24001
20 2.24001
21 2.24001
22 2.24001
23 2.24001
24 2.24001
25 2.24001
26 2.24001
27 2.24001
28 2.24001
29 2.24001
30 2.24001
31 2.24001
32 2.24001
33 2.24001
34 2.24001
35 2.24001
36 2.24001
37 2.24001
38 2.24001
39 2.24001
40 2.24001
41 2.24001
42 2.24001
43 2.24001
44 2.24001
45 2.24001
46 2.24001
47 2.24001
48 2.24001
49 2.24001
50 2.24001
51 2.24001
52 2.24001
53 2.24001
54 2.24001
55 2.24001
56 2.24001
57 2.24001
58 2.24001
59 2.24001
60 2.24001
61 2.24001
62 2.24001
63 2.24001
64 2.24001
65 2.24001
