# index  number of sampling vertical levels i j
792 18 1 1072
# k value
1 1.41768
2 1.41768
3 1.41768
4 1.41768
5 1.41768
6 1.41767
9 1.41768
20 1.41768
30 1.41768
40 1.41767
50 1.41769
55 1.41768
60 1.41769
61 1.41768
62 1.41769
63 1.41769
64 1.41768
65 1.41768
# now the complete profile with fillled values
1 1.41768
2 1.41768
3 1.41768
4 1.41768
5 1.41768
6 1.41767
7 1.41768
8 1.41768
9 1.41768
10 1.41768
11 1.41768
12 1.41768
13 1.41768
14 1.41768
15 1.41768
16 1.41768
17 1.41768
18 1.41768
19 1.41768
20 1.41768
21 1.41768
22 1.41768
23 1.41768
24 1.41768
25 1.41768
26 1.41768
27 1.41768
28 1.41768
29 1.41768
30 1.41768
31 1.41768
32 1.41768
33 1.41768
34 1.41768
35 1.41768
36 1.41768
37 1.41767
38 1.41767
39 1.41767
40 1.41767
41 1.41768
42 1.41768
43 1.41768
44 1.41768
45 1.41768
46 1.41768
47 1.41768
48 1.41768
49 1.41769
50 1.41769
51 1.41769
52 1.41769
53 1.41769
54 1.41768
55 1.41768
56 1.41768
57 1.41768
58 1.41768
59 1.41769
60 1.41769
61 1.41768
62 1.41769
63 1.41769
64 1.41768
65 1.41768
