# index  number of sampling vertical levels i j
1011 18 3950 1389
# k value
1 1.01264
2 1.01264
3 1.01264
4 1.01264
5 1.01264
6 1.01264
9 1.01264
20 1.01264
30 1.01264
40 1.01264
50 1.01264
55 1.01264
60 1.01264
61 1.01264
62 1.01264
63 1.01264
64 1.01264
65 1.01264
# now the complete profile with fillled values
1 1.01264
2 1.01264
3 1.01264
4 1.01264
5 1.01264
6 1.01264
7 1.01264
8 1.01264
9 1.01264
10 1.01264
11 1.01264
12 1.01264
13 1.01264
14 1.01264
15 1.01264
16 1.01264
17 1.01264
18 1.01264
19 1.01264
20 1.01264
21 1.01264
22 1.01264
23 1.01264
24 1.01264
25 1.01264
26 1.01264
27 1.01264
28 1.01264
29 1.01264
30 1.01264
31 1.01264
32 1.01264
33 1.01264
34 1.01264
35 1.01264
36 1.01264
37 1.01264
38 1.01264
39 1.01264
40 1.01264
41 1.01264
42 1.01264
43 1.01264
44 1.01264
45 1.01264
46 1.01264
47 1.01264
48 1.01264
49 1.01264
50 1.01264
51 1.01264
52 1.01264
53 1.01264
54 1.01264
55 1.01264
56 1.01264
57 1.01264
58 1.01264
59 1.01264
60 1.01264
61 1.01264
62 1.01264
63 1.01264
64 1.01264
65 1.01264
