# index  number of sampling vertical levels i j
468 18 2631 617
# k value
1 1
2 0.999999
3 1
4 1
5 1
6 0.999999
9 0.999999
20 1
30 0.999999
40 0.999999
50 0.999999
55 1
60 1
61 0.999999
62 0.999999
63 1
64 1
65 1
# now the complete profile with fillled values
1 1
2 0.999999
3 1
4 1
5 1
6 0.999999
7 0.999999
8 0.999999
9 0.999999
10 0.999999
11 0.999999
12 0.999999
13 0.999999
14 0.999999
15 1
16 1
17 1
18 1
19 1
20 1
21 1
22 1
23 1
24 0.999999
25 0.999999
26 0.999999
27 0.999999
28 0.999999
29 0.999999
30 0.999999
31 0.999999
32 0.999999
33 0.999999
34 0.999999
35 0.999999
36 0.999999
37 0.999999
38 0.999999
39 0.999999
40 0.999999
41 0.999999
42 0.999999
43 0.999999
44 0.999999
45 0.999999
46 0.999999
47 0.999999
48 0.999999
49 0.999999
50 0.999999
51 0.999999
52 0.999999
53 1
54 1
55 1
56 1
57 1
58 1
59 1
60 1
61 0.999999
62 0.999999
63 1
64 1
65 1
