# index  number of sampling vertical levels i j
659 18 3950 763
# k value
1 2.18905
2 2.18905
3 2.18905
4 2.18905
5 2.18905
6 2.18905
9 2.18905
20 2.18905
30 2.18905
40 2.18905
50 2.18905
55 2.18905
60 2.18905
61 2.18905
62 2.18905
63 2.18905
64 2.18905
65 2.18905
# now the complete profile with fillled values
1 2.18905
2 2.18905
3 2.18905
4 2.18905
5 2.18905
6 2.18905
7 2.18905
8 2.18905
9 2.18905
10 2.18905
11 2.18905
12 2.18905
13 2.18905
14 2.18905
15 2.18905
16 2.18905
17 2.18905
18 2.18905
19 2.18905
20 2.18905
21 2.18905
22 2.18905
23 2.18905
24 2.18905
25 2.18905
26 2.18905
27 2.18905
28 2.18905
29 2.18905
30 2.18905
31 2.18905
32 2.18905
33 2.18905
34 2.18905
35 2.18905
36 2.18905
37 2.18905
38 2.18905
39 2.18905
40 2.18905
41 2.18905
42 2.18905
43 2.18905
44 2.18905
45 2.18905
46 2.18905
47 2.18905
48 2.18905
49 2.18905
50 2.18905
51 2.18905
52 2.18905
53 2.18905
54 2.18905
55 2.18905
56 2.18905
57 2.18905
58 2.18905
59 2.18905
60 2.18905
61 2.18905
62 2.18905
63 2.18905
64 2.18905
65 2.18905
