# index  number of sampling vertical levels i j
705 18 1 932
# k value
1 2.41005
2 2.41005
3 2.41005
4 2.41005
5 2.41005
6 2.41005
9 2.41005
20 2.41006
30 2.41005
40 2.41005
50 2.41005
55 2.41005
60 2.41005
61 2.41005
62 2.41005
63 2.41005
64 2.41005
65 2.41005
# now the complete profile with fillled values
1 2.41005
2 2.41005
3 2.41005
4 2.41005
5 2.41005
6 2.41005
7 2.41005
8 2.41005
9 2.41005
10 2.41005
11 2.41005
12 2.41005
13 2.41005
14 2.41005
15 2.41005
16 2.41005
17 2.41005
18 2.41005
19 2.41006
20 2.41006
21 2.41006
22 2.41006
23 2.41006
24 2.41005
25 2.41005
26 2.41005
27 2.41005
28 2.41005
29 2.41005
30 2.41005
31 2.41005
32 2.41005
33 2.41005
34 2.41005
35 2.41005
36 2.41005
37 2.41005
38 2.41005
39 2.41005
40 2.41005
41 2.41005
42 2.41005
43 2.41005
44 2.41005
45 2.41005
46 2.41005
47 2.41005
48 2.41005
49 2.41005
50 2.41005
51 2.41005
52 2.41005
53 2.41005
54 2.41005
55 2.41005
56 2.41005
57 2.41005
58 2.41005
59 2.41005
60 2.41005
61 2.41005
62 2.41005
63 2.41005
64 2.41005
65 2.41005
