# index  number of sampling vertical levels i j
1014 18 1 1460
# k value
1 1
2 0.999999
3 0.999999
4 1
5 0.999998
6 0.999999
9 0.999998
20 1
30 1
40 0.999999
50 1
55 0.999998
60 1
61 1
62 1
63 1
64 1
65 0.999999
# now the complete profile with fillled values
1 1
2 0.999999
3 0.999999
4 1
5 0.999998
6 0.999999
7 0.999999
8 0.999998
9 0.999998
10 0.999998
11 0.999999
12 0.999999
13 0.999999
14 1
15 1
16 1
17 1
18 1
19 1
20 1
21 1
22 1
23 1
24 1
25 1
26 1
27 1
28 1
29 1
30 1
31 1
32 1
33 1
34 1
35 1
36 0.999999
37 0.999999
38 0.999999
39 0.999999
40 0.999999
41 0.999999
42 0.999999
43 1
44 1
45 1
46 1
47 1
48 1
49 1
50 1
51 1
52 1
53 0.999999
54 0.999999
55 0.999998
56 0.999999
57 1
58 1
59 1
60 1
61 1
62 1
63 1
64 1
65 0.999999
