# index  number of sampling vertical levels i j
1647 18 1728 2319
# k value
1 1
2 1
3 0.999999
4 1
5 1
6 0.999999
9 0.999999
20 1
30 1
40 0.999999
50 0.999999
55 0.999999
60 1
61 0.999999
62 0.999999
63 1
64 1
65 0.999999
# now the complete profile with fillled values
1 1
2 1
3 0.999999
4 1
5 1
6 0.999999
7 0.999999
8 0.999999
9 0.999999
10 0.999999
11 0.999999
12 0.999999
13 1
14 1
15 1
16 1
17 1
18 1
19 1
20 1
21 1
22 1
23 1
24 1
25 1
26 1
27 1
28 1
29 1
30 1
31 1
32 1
33 1
34 1
35 1
36 1
37 1
38 1
39 0.999999
40 0.999999
41 0.999999
42 0.999999
43 0.999999
44 0.999999
45 0.999999
46 0.999999
47 0.999999
48 0.999999
49 0.999999
50 0.999999
51 0.999999
52 0.999999
53 0.999999
54 0.999999
55 0.999999
56 0.999999
57 0.999999
58 0.999999
59 0.999999
60 1
61 0.999999
62 0.999999
63 1
64 1
65 0.999999
