# index  number of sampling vertical levels i j
8 18 755 1
# k value
1 0.999266
2 0.999268
3 0.999268
4 0.999262
5 0.999268
6 0.99927
9 0.999268
20 0.999267
30 0.999269
40 0.999269
50 0.999269
55 0.999266
60 0.999263
61 0.999269
62 0.999266
63 0.999269
64 0.999262
65 0.999268
# now the complete profile with fillled values
1 0.999266
2 0.999268
3 0.999268
4 0.999262
5 0.999268
6 0.99927
7 0.999269
8 0.999269
9 0.999268
10 0.999268
11 0.999268
12 0.999268
13 0.999268
14 0.999268
15 0.999268
16 0.999268
17 0.999268
18 0.999268
19 0.999268
20 0.999267
21 0.999268
22 0.999268
23 0.999268
24 0.999268
25 0.999268
26 0.999268
27 0.999269
28 0.999269
29 0.999269
30 0.999269
31 0.999269
32 0.999269
33 0.999269
34 0.999269
35 0.999269
36 0.999269
37 0.999269
38 0.999269
39 0.999269
40 0.999269
41 0.999269
42 0.999269
43 0.999269
44 0.999269
45 0.999269
46 0.999269
47 0.999269
48 0.999269
49 0.999269
50 0.999269
51 0.999268
52 0.999268
53 0.999267
54 0.999266
55 0.999266
56 0.999265
57 0.999265
58 0.999264
59 0.999264
60 0.999263
61 0.999269
62 0.999266
63 0.999269
64 0.999262
65 0.999268
