# index  number of sampling vertical levels i j
39 18 3539 1
# k value
1 0.979755
2 0.979757
3 0.979752
4 0.979755
5 0.979758
6 0.979759
9 0.979756
20 0.979751
30 0.979753
40 0.979755
50 0.979758
55 0.979754
60 0.979755
61 0.97976
62 0.979756
63 0.979756
64 0.979755
65 0.979752
# now the complete profile with fillled values
1 0.979755
2 0.979757
3 0.979752
4 0.979755
5 0.979758
6 0.979759
7 0.979758
8 0.979757
9 0.979756
10 0.979756
11 0.979755
12 0.979755
13 0.979754
14 0.979754
15 0.979753
16 0.979753
17 0.979752
18 0.979752
19 0.979752
20 0.979751
21 0.979751
22 0.979752
23 0.979752
24 0.979752
25 0.979752
26 0.979752
27 0.979752
28 0.979753
29 0.979753
30 0.979753
31 0.979753
32 0.979753
33 0.979753
34 0.979754
35 0.979754
36 0.979754
37 0.979754
38 0.979754
39 0.979755
40 0.979755
41 0.979755
42 0.979755
43 0.979756
44 0.979756
45 0.979756
46 0.979757
47 0.979757
48 0.979757
49 0.979758
50 0.979758
51 0.979757
52 0.979756
53 0.979756
54 0.979755
55 0.979754
56 0.979754
57 0.979755
58 0.979755
59 0.979755
60 0.979755
61 0.97976
62 0.979756
63 0.979756
64 0.979755
65 0.979752
