# index  number of sampling vertical levels i j
794 18 6 1091
# k value
1 1
2 1
3 0.999999
4 1
5 0.999997
6 0.999996
9 0.999998
20 1
30 0.999998
40 0.999996
50 1
55 1
60 1
61 1
62 1
63 1
64 1
65 0.999999
# now the complete profile with fillled values
1 1
2 1
3 0.999999
4 1
5 0.999997
6 0.999996
7 0.999997
8 0.999997
9 0.999998
10 0.999998
11 0.999998
12 0.999999
13 0.999999
14 0.999999
15 0.999999
16 1
17 1
18 1
19 1
20 1
21 1
22 1
23 1
24 1
25 0.999999
26 0.999999
27 0.999999
28 0.999999
29 0.999998
30 0.999998
31 0.999998
32 0.999998
33 0.999997
34 0.999997
35 0.999997
36 0.999997
37 0.999996
38 0.999996
39 0.999996
40 0.999996
41 0.999996
42 0.999997
43 0.999998
44 0.999999
45 1
46 1
47 1
48 1
49 1
50 1
51 1
52 1
53 1
54 1
55 1
56 1
57 1
58 1
59 1
60 1
61 1
62 1
63 1
64 1
65 0.999999
